10.240.1.12 - - [12/Sep/2016:05:09:04 +0000] "GET /WebContent-6-05-2016/assets/js/objects/chutesObj.js HTTP/1.1" 200 668 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.14 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/objects/endDoorsObj.js HTTP/1.1" 200 646 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.12 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/menu.js HTTP/1.1" 200 1384 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/levelSelector.js HTTP/1.1" 200 1500 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.5 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/objects/slideDoorsObj.js HTTP/1.1" 200 806 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.240 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/level1.js HTTP/1.1" 200 1584 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.5 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/level2.js HTTP/1.1" 200 1728 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.12 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/level3.js HTTP/1.1" 200 1757 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.0.230 - - [12/Sep/2016:05:09:05 +0000] "GET /WebContent-6-05-2016/assets/js/booter.js HTTP/1.1" 200 4691 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
10.240.1.12 - - [12/Sep/2016:05:09:06 +0000] "GET /WebContent-6-05-2016/assets/images/spr_menuButton.png HTTP/1.1" 200 2347 "https://max-and-jak-again-dscrivener.c9users.io/WebContent-6-05-2016/" "Mozilla/5.0 (Linux; Android 4.4.2; GT-I9197 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36"
